tweet_id,source,text,rating_numerator,rating_denominator,name,favorites,retweets,user_followers,user_favourites,jpg_url,dog_stage,year,month,day,rating,dog_type,confidence_list
-501768190,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4",13.0,10.0,Cody,12340,2648,7434158,139632,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,None,2017,6,2,13.0,Pembroke,0.945495
488087552,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,13.0,10.0,Zoey,82254,26237,7434158,139632,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,None,2017,6,1,13.0,golden_retriever,0.841001
-1550356476,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9",13.0,10.0,Rumble,21720,4159,7434158,139632,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,None,2017,6,1,13.0,Greater_Swiss_Mountain_dog,0.6227520000000001
-1776898048,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",13.0,10.0,Dewey,42229,10056,7434158,139632,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,None,2017,5,31,13.0,Pembroke,0.980148
2039967745,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,13.0,10.0,Stanley,28133,6365,7434158,139632,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,None,2017,5,30,13.0,Pembroke,0.993449
806838272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,13.0,10.0,Gizmo,20369,3799,7434158,139632,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,None,2017,5,29,13.0,Pembroke,0.664181
1213513729,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Walter. He won't start hydrotherapy without his favorite floatie. 14/10 keep it pup Walter https://t.co/r28jFx9uyF,14.0,10.0,Walter,65479,14564,7434158,139632,https://pbs.twimg.com/media/DA7iHL5U0AA1OQo.jpg,None,2017,5,28,14.0,French_bulldog,0.0999839
-1261125632,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,13.0,10.0,None,26786,5408,7434158,139632,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,None,2017,5,28,13.0,Labrador_retriever,0.868107
240402432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi",12.0,10.0,Cooper,10124,2109,7434158,139632,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,None,2017,5,27,12.0,whippet,0.378151
-111759360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",12.0,10.0,None,24164,4206,7434158,139632,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,None,2017,5,26,12.0,Labrador_retriever,0.522644
1264017409,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,13.0,10.0,Harold,33990,7395,7434158,139632,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,None,2017,5,25,13.0,Border_collie,0.661953
-1319763968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",13.0,10.0,None,32257,7938,7434158,139632,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,None,2017,5,23,13.0,Samoyed,0.471403
1163141120,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,12.0,10.0,Lili,19363,3525,7434158,139632,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,None,2017,5,22,12.0,flat-coated_retriever,0.51473
1998032899,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,12.0,10.0,Coco,52721,14622,7434158,139632,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,None,2017,5,21,12.0,Samoyed,0.984086
-61362176,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",13.0,10.0,Boomer,25687,5683,7434158,139632,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,None,2017,5,19,13.0,golden_retriever,0.673664
-1432956928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,13.0,10.0,Sammy,26576,5063,7434158,139632,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,None,2017,5,19,13.0,Chesapeake_Bay_retriever,0.832435
-149684224,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,13.0,10.0,Nelly,28118,7783,7434158,139632,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,None,2017,5,18,13.0,Pembroke,0.989882
1154965504,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,12.0,10.0,Meatball,14697,3084,7434158,139632,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,None,2017,5,16,12.0,bull_mastiff,0.668613
-2124976128,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,13.0,10.0,Paisley,30317,9077,7434158,139632,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,None,2017,5,15,13.0,golden_retriever,0.945905
-1030250491,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,13.0,10.0,Neptune,15397,4244,7434158,139632,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,None,2017,5,14,13.0,Eskimo_dog,0.41333
-1399402495,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,12.0,10.0,Belle,23978,5348,7434158,139632,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,None,2017,5,13,12.0,Staffordshire_bullterrier,0.690517
2132258818,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ladies and gentlemen... I found Pipsy. He may have changed his name to Pablo, but he never changed his love for the sea. Pupgraded to 14/10 https://t.co/lVU5GyNFen",14.0,10.0,None,8828,1119,7434158,139632,https://pbs.twimg.com/media/C_pGRInUwAAmTY_.jpg,None,2017,5,12,14.0,Lakeland_terrier,0.275242
-1030356992,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt",13.0,10.0,Quinn,8587,2499,7434158,139632,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,None,2017,5,12,13.0,French_bulldog,0.935804
-1692954624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Zooey. She's the world's biggest fan of illiterate delivery people. 13/10 not your fault they don't listen, Zooey https://t.co/ixOFQ1tfqE",13.0,10.0,Zooey,19314,5174,7434158,139632,https://pbs.twimg.com/media/C_lkieeVwAAm0L4.jpg,None,2017,5,12,13.0,Australian_terrier,0.207281
-522747903,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dave. He passed the h*ck out. It's barely the afternoon on a Thursday, Dave. Get it together. Still 11/10 would boop mid-snooze https://t.co/Eme9Uar6v2",11.0,10.0,Dave,17196,3590,7434158,139632,https://pbs.twimg.com/media/C_kBjuUUIAArs2-.jpg,None,2017,5,11,11.0,basset,0.39333
-1890082816,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send perfectly toasted marshmallows attempting to drive. Thank you... 13/10 https://t.co/nvZyyrp0kd,13.0,10.0,None,75183,23752,7434159,139632,https://pbs.twimg.com/media/C_bIo7QXYAAGfPu.jpg,None,2017,5,10,13.0,chow,0.677589
1394003968,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hobbes. He's never seen bubbles before. 13/10 deep breaths buddy https://t.co/QFRlbZw4Z1,13.0,10.0,Hobbes,36392,10913,7434159,139632,https://pbs.twimg.com/media/C_RAFTxUAAAbXjV.jpg,None,2017,5,8,13.0,Cardigan,0.771008
655855618,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HI. MY. NAME. IS. BOOMER. AND. I. WANT. TO. SAY. IT'S. H*CKIN. RIDICULOUS. THAT. DOGS. CAN'T VOTE. ABSOLUTE. CODSWALLUP. THANK. YOU. 13/10 https://t.co/SqKJPwbQ2g,13.0,10.0,None,17349,4242,7434159,139632,https://pbs.twimg.com/ext_tw_video_thumb/861288473281437696/pu/img/RERGmRgPyaaaB-tB.jpg,None,2017,5,7,13.0,Bouvier_des_Flandres,0.0826102
-728367100,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Burt. He thinks your thesis statement is comically underdeveloped. 12/10 intellectual af https://t.co/jH6EN9cEn6,12.0,10.0,Burt,16875,3885,7434159,139632,https://pbs.twimg.com/media/C_LnlF5VoAEsL1K.jpg,None,2017,5,6,12.0,German_shepherd,0.507951
882348033,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Lorenzo. He's an avid nifty hat wearer and absolute 13/10, but he needs your help to beat cancer. Link below

https://t.co/qZdSdzm08p https://t.co/oDIQ1KkdPt",13.0,10.0,Lorenzo,7584,2205,7434159,139632,https://pbs.twimg.com/media/C_FWL0vVwAA13N7.jpg,None,2017,5,5,13.0,Cardigan,0.583936
1792520192,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Carl. He likes to dance. Doesn't care what you think about it. 13/10 h*ckin confident pup https://t.co/C2zHcNIu4I,13.0,10.0,Carl,23871,5395,7434159,139632,https://pbs.twimg.com/media/C_EyeKuXkAAdxY-.jpg,None,2017,5,5,13.0,Bedlington_terrier,0.286558
-493375488,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Milky. She has no idea what happened. Just as pupset as you. Perhaps a sheep exploded. Even offered to help clean. 12/10 very good girl https://t.co/g8vpXFzw29,12.0,10.0,Milky,19777,4195,7434159,139632,https://pbs.twimg.com/media/C-8QypZXcAAekaF.jpg,None,2017,5,4,12.0,French_bulldog,0.254587
1712812033,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Trooper. He picks pup recyclables that have blown out of bins in the neighborhood and puts them back. 13/10 environmentally savvy af https://t.co/BqSttrTuIl,13.0,10.0,Trooper,15581,3595,7434159,139632,https://pbs.twimg.com/media/C-7OcfyXsAAsqzU.jpg,None,2017,5,3,13.0,Labrador_retriever,0.899086
-1617514496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. This is quite clearly a smol broken polar bear. We'd appreciate if you only send dogs. Thank you... 12/10 https://t.co/g2nSyGenG9,12.0,10.0,quite,90994,30995,7434728,139633,https://pbs.twimg.com/ext_tw_video_thumb/859196962498805762/pu/img/-yBpr4-o4GJZECYE.jpg,None,2017,5,2,12.0,malamute,0.216163
1452716032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She just arrived. Used pawority shipping. Speedy as h*ck delivery. 13/10 would carefully assemble https://t.co/8jOC4zhNxy,13.0,10.0,Sophie,21790,4983,7434159,139632,https://pbs.twimg.com/media/C-nnZBdXkAAB-wg.jpg,None,2017,4,30,13.0,Pembroke,0.987407
2023194624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wyatt. He had an interview earlier today. Was just told he didn't get the job. A h*ckin injustice. Still 12/10 keep your chin pup https://t.co/QXA4sCXSDF,12.0,10.0,Wyatt,15942,3001,7434159,139632,https://pbs.twimg.com/media/C-icm_WXUAAmuRR.jpg,None,2017,4,28,12.0,golden_retriever,0.863874
-1273540608,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rosie. She was just informed of the walk that's about to happen. Knows there are many a stick along the way. 12/10 such excite https://t.co/sOl7cFaP5X,12.0,10.0,Rosie,16353,2657,7434159,139632,https://pbs.twimg.com/media/C-gxV9ZXkAIBL-S.jpg,None,2017,4,28,12.0,French_bulldog,0.43258
1201057792,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Thor. He doesn't have finals because he's a dog but is pupset you have finals. Just wants to play. 13/10 would abandon education for https://t.co/7IFn3rkJai,13.0,10.0,Thor,34808,10958,7434159,139632,https://pbs.twimg.com/media/C-dTzBzXUAQRjYz.jpg,None,2017,4,28,13.0,Labrador_retriever,0.919832
1448529921,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Instead of the usual nightly dog rate, I'm sharing this story with you. Meeko is 13/10 and would like your help 

https://t.co/Mj4j6QoIJk https://t.co/JdNE5oqYEV",13.0,10.0,None,6004,1690,7434159,139632,https://pbs.twimg.com/media/C-YSwA_XgAEOr25.jpg,None,2017,4,27,13.0,malamute,0.8415969999999999
1717006336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oscar and Oliver. Oliver shrunk Oscar. Oscar isn't pleased about it. Quite pupset tbh. Oliver doesn't seem to mind. Both 13/10 https://t.co/e3U4NReleC,13.0,10.0,Oscar,20337,4659,7434159,139632,https://pbs.twimg.com/media/C-WcS4MXoAADrBU.jpg,None,2017,4,26,13.0,Samoyed,0.998021
-2125025280,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Zeke. He performs group cheeky wink tutorials. Pawfect execution here. 12/10 would wink back https://t.co/uMH5CLjXJu,12.0,10.0,Zeke,19260,4134,7434159,139632,https://pbs.twimg.com/media/C-TIEwMW0AEjb55.jpg,None,2017,4,26,12.0,golden_retriever,0.968623
-661164032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Callie. She'll be your navigator today. Takes her job very seriously. Will shift for you. One ear always in the pupholder. 12/10 https://t.co/Bh9DtLhIBO,12.0,10.0,Callie,16550,2975,7434159,139632,https://pbs.twimg.com/media/C-MOEDCXYAEjp7o.jpg,None,2017,4,24,12.0,Boston_bull,0.30691
139943936,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","THIS IS CHARLIE, MARK. HE DID JUST WANT TO SAY HI AFTER ALL. PUPGRADED TO A 14/10. WOULD BE AN HONOR TO FLY WITH https://t.co/p1hBHCmWnA",14.0,10.0,None,12048,1942,7434159,139632,https://pbs.twimg.com/media/C-L-aIYXgAIR0jY.jpg,None,2017,4,24,14.0,Old_English_sheepdog,0.798481
-925499392,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Cermet, Paesh, and Morple. They are absolute h*ckin superstars. Watered every day so they can grow. 14/10 for all https://t.co/GUefqUmZv8",14.0,10.0,Cermet,28234,6536,7434159,139632,https://pbs.twimg.com/media/C-If9ZwXoAAfDX2.jpg,None,2017,4,23,14.0,Chihuahua,0.8765430000000001
1033351168,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Guys, we only rate dogs. This is quite clearly a bulbasaur. Please only send dogs. Thank you... 12/10 human used pet, it's super effective https://t.co/Xc7uj1C64x",12.0,10.0,quite,30561,8523,7434159,139632,https://pbs.twimg.com/media/C98z1ZAXsAEIFFn.jpg,None,2017,4,21,12.0,Blenheim_spaniel,0.389513
-2057854976,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marlee. She fetched a flower and immediately requested that it be placed behind her ear. 12/10 elegant af https://t.co/nJztIEON5s,12.0,10.0,Marlee,23376,6360,7434159,139632,https://pbs.twimg.com/media/C9ye3b3WAAAlTo0.jpg,None,2017,4,19,12.0,Pembroke,0.6955479999999999
-875167744,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Arya. She can barely contain her excitement for more peanut butter. Also patriotic af. 13/10 https://t.co/AL4Ahm1Rm5,13.0,10.0,Arya,30022,7155,7434159,139632,https://pbs.twimg.com/media/C9u7MtmV0AA741s.jpg,None,2017,4,18,13.0,Chihuahua,0.26024200000000003
479694848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Einstein. He's having a really good day. Hopes you are too. H*ckin nifty tongue. 13/10 would snug intensely https://t.co/mdaQhhfpv6,13.0,10.0,Einstein,19365,4883,7434159,139632,https://pbs.twimg.com/media/C9tQokgUIAEETSx.jpg,None,2017,4,18,13.0,Pembroke,0.90708
1821872129,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Alice. I'm told she enjoys car rides and smells good. 12/10 would give her everything she could ever want https://t.co/yT4vw8y77x,12.0,10.0,Alice,29350,6064,7434159,139632,https://pbs.twimg.com/media/C9kq_bbVwAAuRZd.jpg,None,2017,4,17,12.0,miniature_pinscher,0.29251900000000003
